"","Code","MonthYear","VC","MC","VV","MV","N","Sum","Srat"
"460","AO",200304,14,3,0,1,1779,18,0.0101180438448567
"461","AO",200305,10,1,1,1,1677,13,0.00775193798449612
"462","AO",200306,22,0,2,4,2523,28,0.011097899326199
"463","AO",200307,8,3,1,1,1985,13,0.00654911838790932
"464","AO",200308,1,0,2,3,1784,6,0.00336322869955157
"465","AO",200309,5,0,0,0,1778,5,0.00281214848143982
"466","AO",200310,5,0,0,0,2368,5,0.00211148648648649
"467","AO",200311,5,0,0,3,1523,8,0.00525279054497702
"468","AO",200312,1,0,0,1,1408,2,0.00142045454545455
"469","AO",200401,0,4,0,1,1796,5,0.00278396436525612
"470","AO",200402,3,0,1,0,1869,4,0.00214018191546281
"471","AO",200403,6,0,2,8,2109,16,0.00758653390232338
"472","AO",200404,1,0,0,1,2272,2,0.000880281690140845
"473","AO",200405,1,0,3,2,2124,6,0.00282485875706215
"474","AO",200406,2,1,2,1,1693,6,0.00354400472533963
"475","AO",200407,1,0,0,1,1293,2,0.00154679040989946
"476","AO",200408,5,2,1,4,1824,12,0.00657894736842105
"477","AO",200409,13,0,0,8,1628,21,0.0128992628992629
"478","AO",200410,10,0,1,0,1257,11,0.00875099443118536
"479","AO",200411,2,2,1,0,967,5,0.00517063081695967
"480","AO",200412,1,1,1,3,769,6,0.00780234070221066
"481","AO",200501,3,0,0,0,922,3,0.00325379609544469
"482","AO",200502,1,0,1,3,1181,5,0.00423370025402202
"483","AO",200503,2,0,3,3,1519,8,0.00526662277814352
"484","AO",200504,2,0,0,2,1464,4,0.00273224043715847
"485","AO",200505,1,0,0,3,868,4,0.00460829493087558
"486","AO",200506,1,2,0,0,1107,3,0.002710027100271
"487","AO",200507,0,0,0,1,1213,1,0.000824402308326463
"488","AO",200508,0,1,0,0,1112,1,0.000899280575539568
"489","AO",200509,5,0,0,1,687,6,0.00873362445414847
"490","AO",200510,4,0,2,1,806,7,0.0086848635235732
"491","AO",200511,1,0,0,1,600,2,0.00333333333333333
"492","AO",200512,3,0,0,4,597,7,0.0117252931323283
"493","AO",200601,0,0,0,0,507,0,0
"494","AO",200602,0,0,1,0,558,1,0.0017921146953405
"495","AO",200603,0,0,0,0,1101,0,0
"496","AO",200604,2,0,0,1,944,3,0.00317796610169492
"497","AO",200605,5,0,1,1,1978,7,0.00353892821031345
"498","AO",200606,7,0,1,1,1978,9,0.00455005055611729
"499","AO",200607,16,4,2,3,1297,25,0.0192752505782575
"500","AO",200608,23,0,5,0,1863,28,0.0150295222758991
"501","AO",200609,2,0,0,1,1544,3,0.00194300518134715
"502","AO",200610,3,1,0,1,1653,5,0.00302480338777979
"503","AO",200611,2,0,1,0,1655,3,0.00181268882175227
"504","AO",200612,4,0,0,0,1347,4,0.00296956198960653
"505","AO",200701,2,5,0,0,240,7,0.0291666666666667
"506","AO",200702,7,0,0,0,522,7,0.0134099616858238
"507","AO",200703,0,0,0,0,1014,0,0
"508","AO",200704,3,0,0,3,1438,6,0.00417246175243394
"509","AO",200705,1,0,0,0,1516,1,0.000659630606860158
"510","AO",200706,3,0,0,3,1883,6,0.00318640467339352
"511","AO",200707,1,0,1,0,1917,2,0.00104329681794471
"512","AO",200708,4,0,1,1,1118,6,0.00536672629695885
"513","AO",200709,2,0,0,2,1720,4,0.00232558139534884
"514","AO",200710,2,0,0,0,2287,2,0.000874508089199825
"515","AO",200711,3,6,4,0,1628,13,0.00798525798525799
"516","AO",200712,0,0,1,0,1308,1,0.000764525993883792
"517","AO",200801,9,3,3,2,1366,17,0.0124450951683748
"518","AO",200802,2,0,2,0,1504,4,0.00265957446808511
"519","AO",200803,0,0,0,1,2109,1,0.000474158368895211
"520","AO",200804,6,0,0,0,2198,6,0.00272975432211101
"521","AO",200805,3,0,0,0,1527,3,0.00196463654223969
"522","AO",200806,3,0,0,0,1882,3,0.00159404888416578
"523","AO",200807,9,1,3,4,2094,17,0.00811843361986628
"524","AO",200808,2,0,0,2,1249,4,0.00320256204963971
"525","AO",200809,16,0,3,0,1369,19,0.0138787436084733
"526","AO",200810,11,3,4,3,1622,21,0.0129469790382244
"527","AO",200811,58,15,33,39,2625,145,0.0552380952380952
"528","AO",200812,3,1,3,2,1404,9,0.00641025641025641
"529","AO",200901,1,0,0,0,2398,1,0.000417014178482068
"530","AO",200902,3,4,0,6,3096,13,0.00419896640826873
"531","AO",200903,3,0,1,1,4410,5,0.00113378684807256
"532","AO",200904,0,0,0,11,2570,11,0.00428015564202335
"533","AO",200905,0,0,0,0,2925,0,0
"534","AO",200906,1,1,3,2,2604,7,0.00268817204301075
"535","AO",200907,6,0,0,4,2199,10,0.0045475216007276
"536","AO",200908,13,0,4,8,5108,25,0.00489428347689898
"537","AO",200909,5,14,0,4,2931,23,0.00784715114295462
"538","AO",200910,2,0,5,1,3191,8,0.00250705108116578
"539","AO",200911,2,0,1,2,2179,5,0.00229463056447912
"540","AO",200912,0,0,0,0,2744,0,0
"541","AO",201001,5,1,0,3,2167,9,0.00415320719889248
"542","AO",201002,0,0,0,0,1487,0,0
"543","AO",201003,0,0,0,0,614,0,0
"544","AO",201004,0,0,0,0,1667,0,0
"545","AO",201005,4,1,8,1,1331,14,0.0105184072126221
"546","AO",201006,0,0,0,0,883,0,0
"547","AO",201007,1,0,0,0,1899,1,0.000526592943654555
"548","AO",201008,6,0,1,0,3388,7,0.00206611570247934
"549","AO",201009,2,0,4,2,3554,8,0.00225098480585256
"550","AO",201010,1,0,5,0,2862,6,0.00209643605870021
"551","AO",201011,7,0,0,0,2933,7,0.00238663484486874
"552","AO",201012,10,2,2,0,2964,14,0.00472334682860999
"553","AO",201101,1,0,1,0,2743,2,0.000729128691213999
"554","AO",201102,3,0,0,2,2523,5,0.00198176773682124
"555","AO",201103,1,0,0,6,3748,7,0.00186766275346852
"556","AO",201104,1,1,1,0,2978,3,0.0010073875083949
"557","AO",201105,0,0,0,1,3423,1,0.000292141396435875
"558","AO",201106,3,2,4,4,3496,13,0.00371853546910755
"559","AO",201107,0,1,0,2,4018,3,0.000746640119462419
"560","AO",201108,4,0,0,1,4309,5,0.00116036203295428
"561","AO",201109,5,0,5,1,4124,11,0.00266731328806984
"562","AO",201110,0,0,0,0,3752,0,0
"563","AO",201111,2,0,0,0,4417,2,0.000452796015395065
"564","AO",201112,5,4,0,0,2358,9,0.00381679389312977
"565","AO",201201,0,0,0,4,2793,4,0.00143215180809166
"566","AO",201202,14,0,0,0,2860,14,0.0048951048951049
"567","AO",201203,0,1,1,2,3478,4,0.00115008625646924
"568","AO",201204,3,1,0,3,3670,7,0.00190735694822888
"569","AO",201205,1,0,0,0,3783,1,0.000264340470526038
"570","AO",201206,5,0,0,2,3362,7,0.00208209399167162
"571","AO",201207,0,0,0,0,2762,0,0
"572","AO",201208,2,1,0,7,2901,10,0.00344708721130645
"573","AO",201209,2,0,0,4,2039,6,0.00294261893084846
"574","AO",201210,0,0,1,0,2551,1,0.000392003136025088
"575","AO",201211,1,4,0,0,2360,5,0.00211864406779661
"576","AO",201212,12,1,0,0,2318,13,0.00560828300258844
"577","AO",201301,0,1,0,4,2405,5,0.00207900207900208
"578","AO",201302,1,0,0,0,2511,1,0.000398247710075667
"579","AO",201303,1,0,0,0,2586,1,0.000386697602474865
"580","AO",201304,2,2,0,0,409,4,0.0097799511002445
"581","AO",201305,4,0,0,0,498,4,0.00803212851405622
"582","AO",201306,3,1,3,0,2181,7,0.00320953690967446
"583","AO",201307,3,0,0,0,3383,3,0.000886786875554242
"584","AO",201308,3,0,0,7,3686,10,0.00271296798697775
"585","AO",201309,1,0,16,1,3147,18,0.00571973307912297
"586","AO",201310,5,0,2,18,4023,25,0.0062142679592344
"587","AO",201311,6,0,0,3,3775,9,0.0023841059602649
"588","AO",201312,1,0,0,0,1718,1,0.000582072176949942
"589","AO",201401,10,0,0,7,1710,17,0.00994152046783626
"590","AO",201402,2,0,0,1,2018,3,0.00148662041625372
"591","AO",201403,2,0,0,0,2332,2,0.000857632933104631
"592","AO",201404,3,1,0,2,2836,6,0.00211565585331453
"593","AO",201405,0,0,11,4,3353,15,0.00447360572621533
"594","AO",201406,5,2,0,3,1951,10,0.00512557662737058
"595","AO",201407,8,0,1,3,2194,12,0.00546946216955333
"596","AO",201408,3,1,1,4,2026,9,0.00444225074037512
"597","AO",201409,6,4,1,9,2240,20,0.00892857142857143
"598","AO",201410,3,2,0,2,2253,7,0.00310696848646249
"599","AO",201411,3,0,0,0,2550,3,0.00117647058823529
"600","BY",199001,0,0,0,0,18,0,0
"601","BY",199002,0,0,0,0,39,0,0
"602","BY",199003,0,0,0,0,16,0,0
"603","BY",199004,0,0,0,0,16,0,0
"604","BY",199005,0,0,0,0,35,0,0
"605","BY",199006,0,0,0,0,10,0,0
"606","BY",199007,0,0,0,0,27,0,0
"607","BY",199008,0,0,0,0,30,0,0
"608","BY",199009,0,0,0,0,102,0,0
"609","BY",199010,0,0,0,0,104,0,0
"610","BY",199011,0,0,0,0,38,0,0
"611","BY",199012,0,0,0,0,15,0,0
"612","BY",199101,0,0,0,0,37,0,0
"613","BY",199102,0,0,0,0,15,0,0
"614","BY",199103,0,1,0,1,16,2,0.125
"615","BY",199104,0,0,0,0,32,0,0
"616","BY",199105,0,0,0,1,58,1,0.0172413793103448
"617","BY",199106,0,0,0,0,8,0,0
"618","BY",199107,0,0,0,0,52,0,0
"619","BY",199108,0,0,0,1,148,1,0.00675675675675676
"620","BY",199109,0,0,0,0,61,0,0
"621","BY",199110,0,0,0,0,76,0,0
"622","BY",199111,0,0,0,1,144,1,0.00694444444444444
"623","BY",199112,0,0,0,1,145,1,0.00689655172413793
"624","BY",199201,0,0,0,0,65,0,0
"625","BY",199202,0,0,0,0,60,0,0
"626","BY",199203,0,0,0,2,40,2,0.05
"627","BY",199204,0,0,0,1,101,1,0.0099009900990099
"628","BY",199205,0,0,0,1,92,1,0.0108695652173913
"629","BY",199206,0,0,0,0,47,0,0
"630","BY",199207,0,0,0,0,84,0,0
"631","BY",199208,0,0,0,0,47,0,0
"632","BY",199209,0,0,0,0,16,0,0
"633","BY",199210,1,0,0,0,78,1,0.0128205128205128
"634","BY",199211,1,0,0,0,50,1,0.02
"635","BY",199212,0,0,0,0,43,0,0
"636","BY",199301,0,0,0,0,21,0,0
"637","BY",199302,0,0,0,0,72,0,0
"638","BY",199303,0,0,0,0,65,0,0
"639","BY",199304,0,0,0,0,35,0,0
"640","BY",199305,0,0,0,0,44,0,0
"641","BY",199306,0,0,0,0,106,0,0
"642","BY",199307,0,0,0,0,128,0,0
"643","BY",199308,0,0,0,0,20,0,0
"644","BY",199309,0,0,0,0,32,0,0
"645","BY",199310,2,0,1,3,632,6,0.00949367088607595
"646","BY",199311,1,0,0,3,539,4,0.00742115027829314
"647","BY",199312,0,0,1,0,133,1,0.0075187969924812
"648","BY",199401,0,0,0,0,204,0,0
"649","BY",199402,0,0,0,0,325,0,0
"650","BY",199403,0,0,0,1,424,1,0.00235849056603774
"651","BY",199404,8,1,1,8,691,18,0.0260492040520984
"652","BY",199405,3,0,0,1,223,4,0.0179372197309417
"653","BY",199406,0,0,0,1,256,1,0.00390625
"654","BY",199407,1,0,0,0,283,1,0.00353356890459364
"655","BY",199408,0,0,0,0,574,0,0
"656","BY",199409,1,3,1,4,381,9,0.0236220472440945
"657","BY",199410,0,0,0,0,272,0,0
"658","BY",199411,0,0,0,2,315,2,0.00634920634920635
"659","BY",199412,0,0,0,0,406,0,0
"660","BY",199501,0,0,0,0,208,0,0
"661","BY",199502,0,0,0,0,655,0,0
"662","BY",199503,0,0,0,2,1139,2,0.00175592625109745
"663","BY",199504,1,0,0,1,923,2,0.00216684723726977
"664","BY",199505,0,8,0,1,544,9,0.0165441176470588
"665","BY",199506,0,1,1,4,1344,6,0.00446428571428571
"666","BY",199507,0,0,0,0,561,0,0
"667","BY",199508,0,0,1,0,586,1,0.00170648464163823
"668","BY",199509,0,0,0,0,208,0,0
"669","BY",199510,0,0,0,0,212,0,0
"670","BY",199511,1,0,0,6,383,7,0.0182767624020888
"671","BY",199512,1,0,3,2,302,6,0.0198675496688742
"672","BY",199601,1,0,1,3,1020,5,0.00490196078431373
"673","BY",199602,0,1,0,1,533,2,0.00375234521575985
"674","BY",199603,3,0,0,16,478,19,0.0397489539748954
"675","BY",199604,8,0,2,10,566,20,0.0353356890459364
"676","BY",199605,7,2,3,30,649,42,0.0647149460708783
"677","BY",199606,1,2,6,8,974,17,0.0174537987679671
"678","BY",199607,13,1,23,81,3072,118,0.0384114583333333
"679","BY",199608,12,10,8,37,2231,67,0.030031376064545
"680","BY",199609,29,3,21,81,1382,134,0.0969609261939219
"681","BY",199610,52,7,15,50,2137,124,0.058025269068788
"682","BY",199611,24,5,7,38,1594,74,0.0464240903387704
"683","BY",199612,14,9,5,24,937,52,0.0554962646744931
"684","BY",199701,21,1,5,19,1179,46,0.0390161153519932
"685","BY",199702,20,1,6,15,840,42,0.05
"686","BY",199703,8,7,7,20,542,42,0.0774907749077491
"687","BY",199704,13,0,6,18,534,37,0.0692883895131086
"688","BY",199705,18,0,10,19,580,47,0.0810344827586207
"689","BY",199706,3,1,7,18,601,29,0.0482529118136439
"690","BY",199707,3,1,3,14,511,21,0.0410958904109589
"691","BY",199708,4,1,6,12,899,23,0.0255839822024472
"692","BY",199709,3,0,1,6,664,10,0.0150602409638554
"693","BY",199710,1,0,3,18,544,22,0.0404411764705882
"694","BY",199711,6,0,2,14,508,22,0.0433070866141732
"695","BY",199712,6,2,3,8,404,19,0.047029702970297
"696","BY",199801,16,5,19,72,1123,112,0.0997328584149599
"697","BY",199802,7,2,3,7,721,19,0.0263522884882108
"698","BY",199803,0,2,3,1,527,6,0.0113851992409867
"699","BY",199804,2,1,10,3,444,16,0.036036036036036
"700","BY",199805,3,0,1,2,615,6,0.00975609756097561
"701","BY",199806,11,0,0,9,709,20,0.0282087447108604
"702","BY",199807,12,1,1,17,514,31,0.0603112840466926
"703","BY",199808,3,7,0,18,481,28,0.0582120582120582
"704","BY",199809,7,3,3,5,361,18,0.0498614958448753
"705","BY",199810,13,3,2,11,512,29,0.056640625
"706","BY",199811,2,0,1,21,379,24,0.0633245382585752
"707","BY",199812,9,0,3,49,469,61,0.130063965884861
"708","BY",199901,11,6,9,35,809,61,0.0754017305315204
"709","BY",199902,2,2,1,1,321,6,0.0186915887850467
"710","BY",199903,9,2,5,3,287,19,0.0662020905923345
"711","BY",199904,3,1,0,12,564,16,0.0283687943262411
"712","BY",199905,4,0,5,14,473,23,0.0486257928118393
"713","BY",199906,3,2,5,15,569,25,0.0439367311072056
"714","BY",199907,13,2,3,44,427,62,0.14519906323185
"715","BY",199908,19,6,6,47,869,78,0.0897583429228999
"716","BY",199909,10,0,8,41,705,59,0.0836879432624113
"717","BY",199910,23,4,6,64,1329,97,0.072987208427389
"718","BY",199911,2,1,8,28,757,39,0.0515191545574637
"719","BY",199912,7,1,6,9,570,23,0.0403508771929825
"720","BY",200001,33,2,10,55,1224,100,0.0816993464052288
"721","BY",200002,21,7,10,39,1189,77,0.0647603027754416
"722","BY",200003,35,1,9,16,1029,61,0.0592808551992225
"723","BY",200004,32,2,17,48,777,99,0.127413127413127
"724","BY",200005,28,0,0,28,686,56,0.0816326530612245
"725","BY",200006,21,4,10,37,834,72,0.0863309352517986
"726","BY",200007,24,0,15,31,1099,70,0.0636942675159236
"727","BY",200008,63,6,23,79,1996,171,0.0856713426853707
"728","BY",200009,70,7,26,95,1625,198,0.121846153846154
"729","BY",200010,17,5,7,26,722,55,0.0761772853185596
"730","BY",200011,33,4,10,28,983,75,0.0762970498474059
"731","BY",200012,16,1,7,46,672,70,0.104166666666667
"732","BY",200101,54,6,10,28,1098,98,0.0892531876138433
"733","BY",200102,48,1,13,61,1255,123,0.09800796812749
"734","BY",200103,63,5,18,85,1636,171,0.104523227383863
"735","BY",200104,58,3,21,76,1686,158,0.0937129300118624
"736","BY",200105,56,10,16,52,1477,134,0.0907244414353419
"737","BY",200106,34,9,7,49,1016,99,0.0974409448818898
"738","BY",200107,73,12,16,56,1985,157,0.0790931989924433
"739","BY",200108,31,2,21,40,1002,94,0.093812375249501
"740","BY",200109,42,2,10,71,1050,125,0.119047619047619
"741","BY",200110,53,0,13,58,1523,124,0.0814182534471438
"742","BY",200111,81,9,26,118,1731,234,0.135181975736568
"743","BY",200112,25,0,6,52,726,83,0.114325068870523
"744","BY",200201,26,3,15,53,1101,97,0.0881017257039055
"745","BY",200202,15,4,3,19,577,41,0.0710571923743501
"746","BY",200203,26,5,7,35,636,73,0.114779874213836
"747","BY",200204,42,2,9,34,851,87,0.102232667450059
"748","BY",200205,17,12,7,48,912,84,0.0921052631578947
"749","BY",200206,29,1,4,40,708,74,0.104519774011299
"750","BY",200207,35,8,17,74,1202,134,0.111480865224626
"751","BY",200208,116,2,17,71,1602,206,0.128589263420724
"752","BY",200209,30,1,15,58,1119,104,0.0929401251117069
"753","BY",200210,51,12,18,42,1281,123,0.0960187353629977
"754","BY",200211,52,8,12,66,1257,138,0.109785202863962
"755","BY",200212,52,15,21,31,956,119,0.124476987447699
"756","BY",200301,71,6,13,51,1370,141,0.102919708029197
"757","BY",200302,41,5,10,42,851,98,0.115158636897767
"758","BY",200303,48,2,19,49,805,118,0.146583850931677
"759","BY",200304,28,10,11,82,1454,131,0.0900962861072902
"760","BY",200305,33,3,20,47,1101,103,0.0935513169845595
"761","BY",200306,44,8,8,56,1085,116,0.106912442396313
"762","BY",200307,84,23,28,177,2305,312,0.135357917570499
"763","BY",200308,28,6,8,48,943,90,0.095440084835631
"764","BY",200309,39,8,17,40,1333,104,0.0780195048762191
"765","BY",200310,59,8,26,36,1216,129,0.106085526315789
"766","BY",200311,62,4,9,68,1322,143,0.108169440242057
"767","BY",200312,33,7,14,40,1181,94,0.0795935647756139
"768","BY",200401,75,11,25,28,1372,139,0.10131195335277
"769","BY",200402,14,3,1,11,607,29,0.0477759472817133
"770","BY",200403,14,2,2,22,749,40,0.0534045393858478
"771","BY",200404,23,5,14,40,936,82,0.0876068376068376
"772","BY",200405,15,2,14,23,947,54,0.0570221752903907
"773","BY",200406,8,3,4,10,1056,25,0.0236742424242424
"774","BY",200407,10,2,7,8,821,27,0.0328867235079172
"775","BY",200408,39,2,21,59,2447,121,0.0494483040457703
"776","BY",200409,8,2,1,15,718,26,0.0362116991643454
"777","BY",200410,3,0,2,3,748,8,0.0106951871657754
"778","BY",200411,9,1,2,10,721,22,0.0305131761442441
"779","BY",200412,10,1,0,4,441,15,0.0340136054421769
"780","BY",200501,10,0,8,7,641,25,0.0390015600624025
"781","BY",200502,7,4,4,1,384,16,0.0416666666666667
"782","BY",200503,18,1,3,6,652,28,0.0429447852760736
"783","BY",200504,33,1,3,10,865,47,0.0543352601156069
"784","BY",200505,24,1,5,8,691,38,0.0549927641099855
"785","BY",200506,12,0,6,16,919,34,0.0369967355821545
"786","BY",200507,11,2,1,11,566,25,0.0441696113074205
"787","BY",200508,24,3,3,14,788,44,0.0558375634517767
"788","BY",200509,16,2,6,10,507,34,0.0670611439842209
"789","BY",200510,5,3,2,8,503,18,0.0357852882703777
"790","BY",200511,5,8,4,19,744,36,0.0483870967741935
"791","BY",200512,8,0,4,11,435,23,0.0528735632183908
"792","BY",200601,5,0,0,5,377,10,0.026525198938992
"793","BY",200602,3,0,0,9,431,12,0.0278422273781903
"794","BY",200603,9,1,2,2,612,14,0.0228758169934641
"795","BY",200604,11,0,2,7,811,20,0.0246609124537608
"796","BY",200605,17,0,0,11,739,28,0.0378890392422192
"797","BY",200606,63,17,11,21,1027,112,0.109055501460565
"798","BY",200607,10,1,2,6,698,19,0.0272206303724928
"799","BY",200608,6,9,3,6,1113,24,0.0215633423180593
"800","BY",200609,39,11,6,16,990,72,0.0727272727272727
"801","BY",200610,8,1,0,3,594,12,0.0202020202020202
"802","BY",200611,9,5,6,2,703,22,0.0312944523470839
"803","BY",200612,4,0,2,0,517,6,0.011605415860735
"804","BY",200701,0,0,0,0,450,0,0
"805","BY",200702,6,2,1,1,481,10,0.0207900207900208
"806","BY",200703,4,0,2,2,491,8,0.0162932790224033
"807","BY",200704,7,0,0,0,561,7,0.0124777183600713
"808","BY",200705,3,0,2,1,689,6,0.00870827285921625
"809","BY",200706,9,1,5,4,941,19,0.0201912858660999
"810","BY",200707,13,5,1,3,566,22,0.03886925795053
"811","BY",200708,7,0,1,4,814,12,0.0147420147420147
"812","BY",200709,14,1,20,28,965,63,0.0652849740932643
"813","BY",200710,12,4,2,16,714,34,0.0476190476190476
"814","BY",200711,8,4,4,2,706,18,0.0254957507082153
"815","BY",200712,6,0,2,4,941,12,0.0127523910733262
"816","BY",200801,5,2,4,17,879,28,0.0318543799772469
"817","BY",200802,3,0,0,10,744,13,0.0174731182795699
"818","BY",200803,9,3,2,19,635,33,0.0519685039370079
"819","BY",200804,22,10,34,59,981,125,0.127420998980632
"820","BY",200805,84,18,15,22,1309,139,0.106187929717341
"821","BY",200806,18,0,4,5,650,27,0.0415384615384615
"822","BY",200807,8,0,1,1,441,10,0.0226757369614512
"823","BY",200808,3,0,1,3,343,7,0.0204081632653061
"824","BY",200809,0,0,0,0,419,0,0
"825","BY",200810,2,1,0,0,725,3,0.00413793103448276
"826","BY",200811,8,2,1,1,827,12,0.0145102781136638
"827","BY",200812,9,2,3,3,691,17,0.0246020260492041
"828","BY",200901,3,1,2,1,593,7,0.0118043844856661
"829","BY",200902,6,1,6,46,904,59,0.0652654867256637
"830","BY",200903,2,1,3,10,1048,16,0.0152671755725191
"831","BY",200904,15,13,0,7,1171,35,0.0298889837745517
"832","BY",200905,5,0,1,16,933,22,0.0235798499464094
"833","BY",200906,1,4,1,1,722,7,0.00969529085872576
"834","BY",200907,0,0,1,2,669,3,0.00448430493273543
"835","BY",200908,7,1,1,4,1200,13,0.0108333333333333
"836","BY",200909,20,1,5,27,1117,53,0.0474485228290063
"837","BY",200910,6,4,7,10,1430,27,0.0188811188811189
"838","BY",200911,2,0,0,5,787,7,0.00889453621346887
"839","BY",200912,2,0,8,4,699,14,0.0200286123032904
"840","BY",201001,3,0,1,2,581,6,0.0103270223752151
"841","BY",201002,0,0,0,6,633,6,0.00947867298578199
"842","BY",201003,0,0,0,0,137,0,0
"843","BY",201004,0,0,0,0,592,0,0
"844","BY",201005,6,0,2,2,472,10,0.0211864406779661
"845","BY",201006,1,0,1,8,591,10,0.0169204737732657
"846","BY",201007,0,5,0,1,533,6,0.0112570356472795
"847","BY",201008,2,1,1,8,850,12,0.0141176470588235
"848","BY",201009,2,3,8,7,1203,20,0.0166251039068994
"849","BY",201010,5,4,1,3,914,13,0.0142231947483589
"850","BY",201011,2,4,3,2,643,11,0.0171073094867807
"851","BY",201012,6,1,1,1,1115,9,0.00807174887892377
"852","BY",201101,0,0,0,0,476,0,0
"853","BY",201102,6,0,0,4,635,10,0.015748031496063
"854","BY",201103,2,0,9,3,1134,14,0.0123456790123457
"855","BY",201104,2,3,0,5,1031,10,0.00969932104752667
"856","BY",201105,0,2,0,0,505,2,0.00396039603960396
"857","BY",201106,2,1,1,0,544,4,0.00735294117647059
"858","BY",201107,0,0,0,0,803,0,0
"859","BY",201108,4,2,0,1,927,7,0.0075512405609493
"860","BY",201109,2,0,6,9,681,17,0.0249632892804699
"861","BY",201110,4,0,0,8,855,12,0.0140350877192982
"862","BY",201111,0,0,0,4,1183,4,0.00338123415046492
"863","BY",201112,3,0,0,1,916,4,0.00436681222707424
"864","BY",201201,0,2,0,1,499,3,0.00601202404809619
"865","BY",201202,1,1,0,1,364,3,0.00824175824175824
"866","BY",201203,0,0,0,7,445,7,0.0157303370786517
"867","BY",201204,0,0,0,0,286,0,0
"868","BY",201205,0,0,0,5,584,5,0.00856164383561644
"869","BY",201206,9,0,1,0,725,10,0.0137931034482759
"870","BY",201207,0,0,1,6,560,7,0.0125
"871","BY",201208,0,0,0,0,384,0,0
"872","BY",201209,0,0,1,3,716,4,0.00558659217877095
"873","BY",201210,6,1,0,0,599,7,0.011686143572621
"874","BY",201211,5,0,0,0,581,5,0.00860585197934595
